Department / Province / State
Queensland
West
Florida
Northland
British Columbia
Connecticut
Ohio
Tennessee
Indiana
Kentucky
Arkansas
Washington
Bureau of Fisheries
SE of Plettenberg Bay
Alaska
Fabriano
Luanda Province
Mocamedes
Luanda Province
Benguela
Namibe Province
North Luanda
South Mocamedes
Benguela
Mocamedes
Benguela Province
Sul Province
North Luanda Province
Chubut
Tierra del Fuego
Buenos Aires Province
Cabo San Juan
Cabosto Antonia
Tierre del Fuego
Netherland West Indies
British West Indies
West Indies
Lesser Antilles
Netherland Antilles
Ascension Island
Ascention Island
Western Australia
North Queensland
Northern Territory
Northtern Territory
Victoria
Central Queensland
New Holland
New South Wales
south
South Australia
Off Queensland
West Australia
S. Australia
Western Australia
N.W. Australia
Southern Australia
N. Queensland
North Australia
Tasmania
North South West Australia
North West
North South West
N.Queensland
South Queensland
Victorie
N.E.
NSW
Northen Territory
Northern Teritory
Nortthern Territory
S.W.
South Cornwall
Northern West
North East
Bushby Island
off Quensland
South Quensland
North
North West
South West
New Sous Wales
Southwest
Queensland
Azores
Azores
Baja California Sur
South Australia
New Caledonia
Cocos (Keeling) Islands
Oberösterreich
Salzburg
New Providence
Harbour Island
North Eleuthera
North Abaco
Bimini
New Providence
Rum Cay
South Eleuthera
South Eleuthera
Spanish Wells
Inagua
Exuma
Providenciales
South Caicos
San Salvador
Freeport
Mayaguana
Cat Island
Baja California
Davao
Baja California del Sur
Koror
Sonora
Alagoas
Amapa
Para
Bahia
Rio de Janeiro
Santa Catarina
Ceara
Espirito Santo State
Espirito Santo
Mato Grosso
Sao Paulo
Rio Grande do Sul
Maranhao
Minas Gerais
Espiritu Santo
Sabah
Pernambuco
Bohol
Para
Pernambuco
Rio Grande de Norte
"Rio Grande do Sul, Santa Catarina"
Rio Janeiro
Sao Paulo State
Epirito Santo
Stann Creek
Bahia
Ceara
Santa Catarina
Rio Grande do Norte
Rio de Janeiro do Sul
Rio Grande
Papua
Western Province
Cebu
California
Alberta
Nova Scotia
Nunavut
New Brunswick
Ontario
Prince Edward Island
Quebec
British Colambia
New Foundland
Newfoundland
Ontario
Canal Zone
Marinduque
Atacama Province
Aconcagua Province
Tarapaca Province
Shandong
Antofagasta Prov.
Antofagasta
Guangdong
Concepcion Province
Sichuan
Corsica
Guanacaste
Guanacaste Province
Puntarenas Province
Puntarenas
Katanga
Barahona
Puerto Plata
Between coast of Africa & Spain
Eastern Samar
Chimborazo Province
Esmeraldas Province
Guayaquil Province
Pichincha Province
Guayas
Manibi Province
Oriente
Guayas Province
La Paz Department
Rio Muni Province
Equatorial Guinea
Egypt
Eritrea
Ethiopia
British Overseas Territory: Falkland Islands
Australia
Seychelles
Angola
Palau
Federated States of Micronesia
Republic of the Marshall Islands
United States
Pohnpei
Yap
Hawaii
Massachusetts
Temotu Province
South Carolina
New York
Maine
Bimini District
Nayarit
Gulf of California
Antártica Chilena Province
Georgia
Western Samoa
Oregon
Texas
Yangon
Cartagena
Commonwealth of Puerto Rico
Virgin Islands
Campeche Bank
Cozumel
Tahiti
La Paraguera
Westmoreland
Central Highlands
Mississippi
Rhode Island
Louisiana
Virginia
Mpumalanga
Estado de Mexico
New Hampshire
New Hampshire
Crete
Gauteng
Chiapas
Florida Province
East Kalimantan
Rio Cairary
Niagra Falls
Guanxi Province
Au-hwei Province
Szechwan Province
Kivu District
Bombay State
Myithyina District
Java
Chiba Prefecture
Toliary
Fianarantsoa
Taomasina
Jahor
Selangor
Pahang | Selangor
Vera Cruz
Yucatán
Sandaun Province
Junin Department
Puno
Cusco
Ancash
Anta Province
Province of Laguna
Northern Province
Formosa
Chiang Mai
Khao Sok
Trang Province
Saraburi
Phang Nga
Idaho
New Jersey
Utah
North Carolina
Pennsylvania
Arizona
Montana
Nevada
New Mexico
Kansas
Colorado
Wyoming
Maryland
Iowa
California | Nevada
Illinois
Lake Huron
West Ruwenzori
Maldonado
Cha Lo Province
Dong Nai
Melsetter District
São Paulo
Yokohama
Sihuatanejo
La Plata
Gujarat
Sinaloa
Karachi
Paradones
Cavite
Sabanilla
Abysinnia
South Carolina | Masssachusetts
Mexico
New York
Massachusetts | Delaware
Minnesota
Massachusetts | Virginia
New Jersey | Massachusetts
Kansai
Suruga Providence
Los Santos Province
Ushuaia
Paraná State
Sao Vicente
Aysén Region
Pyrénées-Orientales
Sardinia
Okinawa
Okinawa
Quintana Roo
Bocas del Toro
Panama
Leiria
Las Palmas
Cádiz
Girona
Huelva Province
Gran Canaria
Granada Department
Menorca
Santa Cruz de Tenerife
Pingtung
England
Yukon Territory
Sagami
Missouri
Bahia Honda
Alabama
Delaware
Yucatán Peninsula
Wisconsin
Northwest Territories
Patagonia
Congo River Basin
Oklahoma
Kojoshima Prefecture
Nebraska
Cuyuni-Mazaruni
Bali
Bartica District
Malela
Benguela Province
Mar del Plata
Le Maire Strait
Pampas
Tirol
Carniola | Gottschee
Santa Cruz
Pedro Domingo Murillo Province
Herzegovina
Estado do Rio
Micronesia
St. John
Nunavut
Manitoba
Labrador
Arauco Province
Isla de Pascua
Beijing Province
S.R.A. Del Rosario
Little San Salvador
Guantanamo
Santa Clara Province
Villa Clara
Oriente Province
Caenito Province
Camaguey Province
Havana Province
Orientale Province
St. Antonio
Muanda
Bas-Congo Province
Dominica
Samaná
Naupon
Bavaria
Pomerania
Peloponnes
Kamakusa
Tacoba
Tumatumati
Kaieteur
Onoro Region
Kartabo
Tukeit
Siebenburgen
Kooloo Valley
Naples
Moneague
Cinchona
Mandenville
Port Antonio
St. Thomas
Cumberland District
Yamaguchi Prefecture
Kakamega
Antsiranana R.N.I. de Marojejy
Province d'Toamasina
Province d'Antananarivo
Province de Fianarantsoa
San Luis Potosí
Oaxaca
Tamaulipas
Colima
Hidalgo
Darién Province
Bataan Province
Mindanao
Davao del Sur
Siberia
Natal Province
Cape of Good Hope
St. Kitts
Zanzibar
Cukurova
West Virginia
Michigan
New England
South Carolina
California
New England
Santurce
El Infiernillo
Guarenas
Rancho Grande Court
San Esteban
Negeri Sembilan
Mitre Penninsula
Central Australia
Beni Department
Ilha da Trinidad
Amazonas
Faechal
Newfoundland | Labrador
Chiloé Province
Fukien Province
Santa Marta
Distrito Capital
Banana
Santo Domingo
Portsmouth
Martinique
Izabal
NW Vientiane
Guerrero
Arena Bank
Tabasco
Quetta-Pishin District
Balochistan
El Cermeno
Darien
Teneriffa
Charlotte Amalie
Zambi
Viginia
Ensenada
Guanica
Carabobo
El Valle
Rio Roraima
Bolivar Province
Cape Slope Basin
Cape Basin
Himalayas
Hamilton Parish
Bengal
Etah
Washington
Kilifi District
Cape Province
Cape Colony
San José Province
Jalisco
Berbera
Tenerife Las Palmas
Punta Morquilla
Foulke Fjord
