The Haven,
dredged in Glori Harbor,
Bay of Islands,
Bay of Islands,
Bay of Islands,
Bay of Islands,
Patarou,
Patarou,
Spirits Bay,
Spirits Bay,
Marsden Bay,
Marsden Bay,
Collingwood, Nelson,
Marsden Bay,
Marsden Bay,
Bay of Islands,
Bay of Islands,
Golden Bay,
Golden Bay,
Motueka,
Motueka,
Lagoon,
Lagoon,
Golden Bay,
Golden Bay,
West shore,
West shore,
Motueka,
Motueka,
Te Hapua,
Te Hapua,
Tournaga Harbour,
Tournaga Harbour,
Bay of Islands,
Bay of Islands,
Tokerau,
Tokerau,
Whangarei Harbor,
Whangarei Harbor,
Cavall(?) Island,
Cavall(?) Island,
Onehunga,
Onehunga,
Lagoon,
Lagoon,
Northernmost point of Sou Island,
Northernmost point of Sou Island,
Silver dale,
Silver dale,
Manukau Harbour,
Manukau Harbour,
Whangerei Heads,
Whangerei Heads,
Waiteratei, off Beachlard Beach,
Waiteratei, off Beachlard Beach,
Manukau Harbour, off Puponga Point,
Manukau Harbour, off Puponga Point,
Doubtless Bay,
Doubtless Bay,
Tahunanui,
Tahunanui,
Doubtless Bay,
Doubtless Bay,
Cape Maria,
Cape Maria,
Cape Maria,
Cape Maria,
Manukau Harbor,
Henderson,
Leigh,
Fletchers Lake
Coatsville Stream,
Taken from Waihola Lake,
Golden Bay,
Paterson Inlet,
56 miles SW of Stewart Island,
Golden Bay,
Cornwallis Beach,
Golden Bay,
Golden Bay,
Corwallis, Manakau Harbour,
Golden Bay,
Ladies Bay,
Totaranu,
Whatuwhiwhi,
Karikari Bay,
Far North of New Zealand,
Papa-area,
Orewa Beach,
Doubtless Bay,
Auckland,
Takapuna Beach,
Kaitaia,
Cape Maria von Dlemen,
Tauranga,
Orewa Beach,
Bay of Plenty,
Takaka,
Piercy Island,
Canterbury, Pegasus Bay,
Te Horo,
Raglan,
Snake Bank,
McLeods Bay,
Dredged off Wellington
off Wangarui
Northland
Northland
Northland
East Auckland
Mc Leoda Bay
East Auckland
Auckland
Manukau
Northland
Tasman Bay
Whangarei Harbor
Takafuna
Whatipu
Whangarsi Harbor
McLeods Bay
Stuart Island
Trawled off Whanarei
Bluff
Mc.Leods Bay
Whangarai
Cape Reinga
Cook Strait
Orewa Beach
Off Wangeri
Whangarei Harbor
Dredged off Wangarae
Off Otago Heads
McLeodes BaY
Off Mownt Mawnganui
Off Otago Heads
Chatham Island
Bay of Plenty
Matai Bay
Lokie
Mahia Peninsula
Unuwhao
Wellington
West Nelson
Mataatu Bay
Tuhunanui,
Green Bay (?),
Collingwood,
Manly Beach,
Manakau Harbor,
Blenheim,
Green Bay,
Waiheke Island,
Green Bay
Near Pandora Trig.,
Mason Bay,
Manly Beach,
Waiake,
Stanmore Bay,
Hawke Bay,
Great Mouery Passage,
Banks Peninsula,
Castor Bay,
Takapura Beach,
Muriwai,
Nelson,
Nelson,
Whangaruru Peninsula,
Whangaroa Peninsula,
Mahia Peninsula,
West Nelson,
Nelson,
Plate Island,
Mount Maunganui,
Nelson,
Te Horo,
Peka Peka,
Peka Peka,
Waitarere,
Waitarere,
Waitarere,
Waitarere,
Hokio,
Tangimoana,
Waitarere,
Waitarere,
Bay of Plenty,
Peka Peka,
Waitarere,
Waitarere,
Wellington Harbor,
Foveaux Strait,
Paraparaumu Beach,
Paraparumu Beach,
Aukland,
Aukland,
Cheltenham,
Point Chevalier,
Manukau Harbor,
Waiheke Island,
Takapuna,
Tahuna Beach,
Collingwood,
Takeru Beach,
Howick Beach,
Cheltenham Beach,
Bay of Plebty,
Manukau Harbor,
Omaha Beach,
Marsden Point,
Kaitaia,
Waiake Beach,
Whitianci,
Nelson South Island,
Marlborough Sounds,
Ringaninga,
Pegasus Bay,
Westport,
Kaikoura Coast,
Spirits Bay,
Warkworth,
Doua Bay,
Hauraki Gulf,
Manly Beach,
Manly Beach,
Hawkes Bay,
Takapuna,
Takapuna,
Takapuna,
Snake Bank,
Takafuna,
Owens Beach,
Takapuna,
Takapuna,
Auckland Harbor,
McLeods Bay,
Takeran Beach,
Cheltenham,
Dunedin,
Wellington,
Whangaruru,
Bland Bay,
West Coast,
Tokerau,
Great Exhibition Bay,
Cape Reinga,
Ranfurly Bank,
Mill Point,
Okoroma Bay,
Mill Bay,
Mangauhai,
Matai Bay,
Otago,
Nelson,
Far Northland,
Bay of Plenty,
Cloudy Bay,
Dunedin,
Chatham Rise,
Mare Island,
Bay of Plenty,
Paraparaumu Beach,
Bay of Plenty,
Bay of Plenty,
Dunedin,
Timaru,
Chatham Rise,
Rangauna Bay,
South Island,
Bay of Plenty,
Omaha Beach,
Tasman Bay,
Eastern Otago,
Chatham Rise,
Lyttleton,
Whangerai,
Otago Heads,
Bay of Islands,
Bay of Islands,
Bland Beach Bay,
Tauranga,
Tutukcka Beach,
Tauronga Bay,
Tutukcka Beach,
Spirits Bay,
Spirits Bay,
Takapuna Beach,
Whangaruru Beach,
Bay of Island,
Tokerau Beach,
Doubtless Bay,
Bland Bay Beach,
Cape Campbell,
Samaru,
Tasman Bay,
Whangaroa Herbor,
Whangaroa Harbor,
Mt.Maunganui,
Waewaetores,
Waewaetores,
Tasman Bay,
Tauranga,Plate Is.,
Tauranga,Plate Is.,
Whangaroa,
Tauranga, Plate Is.,
D'Urville Island,
Bay of Islands,
Waewaetorea Island,
Bay of Islands,
Chetwade Islands,
Waewaetoria Island,
Waewaetoria Island,
Bland Bay Beach,
Whangaroa Passage,
Waewaetores Island,
Bland Bay Rocks,
Waewaetorea Island,
Platte Island,
Platte Island,
Platte Island,
Whangaroa Harbor,
Whangaroa Harbor,
Whangaroa Harbor,
Whangaroa Passage,
D'Unille Island,
Lemuka,
Waetorea Island,
Waetorea Island,
Whangaroa Harbor,
Hokotika Trench,
Plate Island,
Plate Island,
Waewaetorea,
Bay of Islands,
Northernest Point,
Moturoa,
Plate Island, Tauranga,
Nelson,
Waewaetorea Island,
Whangaroa,
Whataivbimi,
Whangaroa Harbor,
Motoroa,
Bland Bay,
Bay of Islands,
Bay of Islands,
Bay of Islands,
Bay of Islands,
Bay of Islands,
Nelson,
Plate Island,
Plate Island,
Waewaetoroa,
Spirits Bay,
Plate Is., Tauranga,
Rabbit Island,
Tokeru,
Plate Island Bay,
Plate Island,
Plate Island,
South Island,
Plate Island,
Aldermen Islands,
Plate Island,
Plate Island,
Tauranga,
Plate Island,
Waewaetorea,
Mangonui Harbor,
Waiheke Island,
Plate Is.,Tauranga,
Banks Peninsula,
Bay of Islands,
Bland Bay,
Waewaetoria Passage,
Bland Bay Beach,
Bay of Islands,
Tapeka Point,
Wellington,
Plate Island,
Plate Island,
Nelson,
Plate Island,
Tauranga Bay,
Whangaroa Harbor,
Patterson Inlet,
Whangaroa Harbor,
Plate Island, Tauranga,
Moturoa,
Tauranga,Plate Island,
Firth of Shames,
Bay of Islands,
Bay of Islands,
Whangaroa,
Whangaroa,
Whangarei Harbor,
Cape Runawa,
Waewaetorea Island,
Bland Bay Beach,
Flotsashoe Bay,
Bland Bay Beach,
Tokerau Beach,
Ocean Beach,
Bland Bay Beach,
Bland Bay Beach,
Bland Bay Beach,
Bland Bay,
Nelson,
Nelson,
Bland Bay Beach,
Nelson Beach,
Bland Bay Beach,
Bland Beach,
Nelson,
Nelson,
Kent Passage,
Whangaruru,
Bland Bay Beach,
Brampton Reef,
Kent Passage,
Ohihi Bay,
Brampton Reef,
Waewaetorea,
Tapeka Pt.,
Nelson,
Waewaetorea Island,
Nelson Airport,
Bland Beach,
Morfell Beach,
Kalkoura Coast,
Castor Bay,
Plate Island,
Nelson,
Nelson,
Bay of Islands,
Cape Maria Van Diemen,
Anipara Beach,
Blands Island,
Cape Maria Van Diemen,
Cape Maria,
Bay of Islands,
Bay of Islands,
Bay of Islands,
Hot Water Beach Reef,
Parengarengo Harbor,
Kaikowa Coast,
off Manawatu,
Otago Heads,
Napier,
Doubtless Bay,
Motoroa Island,
Poor Knights Islands,
Mt. Maunganui,
Castor Bay,
Hauraki Gulf,
Waitotara River Mouth,
Reotahi, Whangarei,
Aldermen Islands,
Muriwai,
Browns Bay,
Queen Charlotte Sound,
Riverton,
Port Regaru,
Tokerau,
Burgess Isld, The Canyon,
Manly Beach,
Poor Knights Islands,
Omaha Ocean Beach,
Ti Point,
Oamaru,
Paterson Inlet,
Man of War Bay,
Bland Bay,
Kaiholca,
Great Exhibition Bay,
Orewa Beach,
Browns Bay,
Drewa Beach,
Manly,
Parengarenga Harbor,
Hauraki Gulf,
Houhora,
Orewa Beach,
Whangaparaoa, Manly Beach,
Orewa,
Nelson,
Mayor Island,
Little Barrier Island,
Stewart Island,
Marlborough Sound,
Timaru,
Riveton,
Half Moon Bay,
Te Arai,
Takapura Beach,
Mill Bay,
Rangauna Bay,
Foxton Beach,
Motoroa Island,
Manukau,
Castor Bay,
Kaikoura Coast,
Te Aroha,
Mahia Peninsula,
Browns Bay,
Browns Bay,
Scotts Point,Heaphy Track,
Browns Bay,
Ti Point,
Ti Point,
Coplac Bay,
Leigh Cave,
Muriwal,
Orewa Beach,
Mahia Peninsula,
Muriwal Beach,
Long Bay,
Bland Bay,
Muriwai Beach,
Parengarenga Harbour,
Raglan Harbor,
Whangaparaoa,
Moeraki,
Doubtless Bay,
Castlepoint,
Dargaville,
39¦40'S, 177¦30'E, Hawke Bay,
Omera,
Cape Campbell,
Bay of Islands,
Bay of Islands,
Onea Bay,
Nelson,
Bench Island,
Bland Bay,
Breaksea Island,
Houhora,
Lyall Bay,
Owenga Beach,
Owenga Beach,
Mernoo Bank,
Takaguna Beach,
Marlborough Sounds,
Whangarei,
Paraparaumu Beach,
Paraparaumu Beach,
Manukau,
Paraparaumu Beach,
Tasman Bay, Nelson,
Bay of Islands,
Bay of Islands, Russell,
Urupuka puka Island,
Tokerau Beach,
Whangareni,
Omaha,
Raglan Harbor,
Browns Bay,
Marlborogh Sound,
Wellington,
Aldernon Island,
Kaikoura,
Whangaparaoa,
Takapuna Beach,
Te Arai,
Long Beach,
Margawhai,
Te Arai Point,
Long Bay,
Omaha Ocean Beach,
Muriwai Beach,
Otago Shelf,
Nelson,
Nelson,
Doubtless Bay,
Manikau,
Manikau,
Whangaparaoa,
Ahipara Reef Point,
Christchurch,
Nelson,
Wellington,
South East Bay,
Silverdale.
Silverdale,
Mangarakau Bluffs,
Pandora Beach,
Cape Maria Van Diemen,
Spirits Bay,
Spirits Bay,
Whangaowan Peninsula,
Bay of Plenty,
Marlborough Sounds,
Colac Bay,
Spirits Bay,
Nelson,
Rabbit Island,
Drewa Beach,
Rabbit Island,
Oneroa,
Manukau,
Manukau,
Orewa Beach,
Ti Point,
Foveaux Straits,
Timara,
Manikau,
Arkles Bay
Arkles Bay
Manly,
Arkles Bay,
Browns Bay,
Mullet Bay,
Orewa Beach,
Waiheke Isld., Oneroa,
Tutukaka,
Rarawa,
Orewa Beach,
Rangitoto Island,
Pakawau,
Lake Rotorua,
Doubtless Bay,
Cape Rodney,
Hauraki Gulf,
Whangarei Heads,
Hauraki Gulf,
Nelson,
Reotahi,
Little Barrier Island,
Waitotara,
Auckland,
Takeru Beach,
Lyall Bay,
Atia Pt.,
Braggs Beach,
Tauranga Harbor,
Te Araroa, near East Cape,
Whatipu Lagoon,
Patterson Inlet,
Poor Knights Islands,
Hauraki Gulf,
Whangaroa Harbor,
Bay of Islands,
Great King Island,
Fitzroy,
Whangarei Harbor,
Poor Knights Island,
Hauraki Gulf,
River Mouth,
Taupiri Bay,
Whangarei,
Waiheki Island,
Cuters Beach,
Bethels Beach,
Greymouth,
Papanui Canyon,
Browns Bay,
Takapuna,
Wanganui,
Ti Point,
Timaru,
Golden Bay, Tata Point,
Kaihaka,
South Island,
Taiharuru,
Bay of Island,
Cavalli Island,
Mahinepua,
McLeod's Bay,
Mangonui,
Cavalli Island,
Maya Island,
Southland,
Whangamumu,
Muriwai,
Tokorau,
Manucan Harbor,
Langholm,
Waikanai,
Mangonui,
Timaru,
Cavalli Island,
Whangarei Harbor,
Wosser Bay,
Pakiri Point Leight,
Stewart Island,
Tauranga Bay,
Cavalli Island,
Stewart Island,
Whangarei Harbor,
Marsden Point,
Whitianga Beach,
Whangarei Harbor,
off Poor Knights Island,
Cavalli,
Nekon Harbor,
Tauranga Bay,
North Reef,
Tauranga Bay,
Tauranga Bay,
Cavalli Island,
Spirits Bay,
Bay of Plenty,
Whangarei Harbor,
Takapura Beach,
Motueka, Kaiteriteri,
Bay of Islands,
West Coast,
near Whangarei,
Opito Bay,
Ninety Mile Beach,
Cavalli Island,
Brearn Bay,
East Boast, Far North,
Tutukaka, N. of Whangerei,
Merneo Bank,
Golden Bay,
Omaha Beach near Leigh,
Omaha Beach near Leigh,
Riko-Riko Cave,
Gore Bay,
Whatomongo Bay,
Muriwai Beach,
Bluff,
Whangaparoa Peninsula,
San Juanbaai,
San Felipe,
Puertacitas,
Santa Rosalia,
Corinto
Corinto
Corinto
Corinto
Corinto
Corinto
beach
Monypenny Point
off Monypenny Point
Corinto,
Corinto,
San Juan del Sur
Bonanza Zelaya Dept. 
Isla Cardon
Corinto,
Isla de San Andres,
Poneloya.
Poneloya,
Indian Ocean,
Indian Ocean,
River Niger at Say,
Trawled off Aba
Aba,
Aba,
S. of Hotel Niue,
Mellila,
Cape Don
Bohaydulong Island,
Saba,
Sandakan,
Diego - Suarez,
Diego - Suarez,
Lukunor Reefs,
Eniwetok
Taba,
Taba,
30-100 fathoms,
Deep water,
deep water,
deep water,
Sharks Bay
off Mucurip Beach,
off Mucurip Beach,
dredged at 212 meters
12140 ft at thermal vent,
Long Beach,
Tachogna Beach,
Tachogna Beach,
Long Beach,
Jones Beach,
St. Andrews,
20 miles south of Halifax,
Crescent Beach,
3 miles NNE of Nossi Fali,
Point Ambrionaombi,
Malmok,
Senalow Doyle Gates
western Caroline Islands,
deep water,
deep water,
Diego Garcia Lagoon,
Diego Garcia Lagoon,
St. DW46, 570-610 m,
Deep water dredge
Nagagusuku Bay
Ona,
Ona,
Camp Kue sand bar,
Camp Kue sand bar,
off Uoshuri Island of Senkaku Island,
(southern part),
Misaki reef,
Kina,
Onna Point,
Muscat
SE Arabia
Dhuwwah
Rassier
North Point
Umm Rusays
Mirbat
Dhuwwah
Dhuwwah
Sur Masirah
7 km E of Dar Marbat
Muscat,
Muscat,
Muscat,
off Muscat,
Muscat,
Muscat,
Muscat,
Muscat,
Muscat,
Muscat,
Muscat,
Muscat,
Muscat,
Muscat,
Muscat,
Muscat,
Muscat,
Muscat,
Muscat,
Muscat,
Muscat,
Muscat,
Muscat,
Muscat,
Muscat,
off Muscat,
off Muscat,
Masirah Island,
Masirah Island,
Muscat,
Muscat,
Muscat,
Muscat,
Kuria,
Kuria,
Muscat,
Muscat,
off Sidab,
off Sidab,
Ras Al Hadd,
Ras Al Hadd,
Isle of Masirah,
Isle of Masirah,
Al Masirah Island,
Masirah Island,
Muscat,
S.E. Arabia,
S.E. Arabia,
S.E.Arabia,
Persian Gulf,
S.E.Arabia,
Muscat
Muscat
Muscat
off Muscat
Muscat
Muscat
Muscat
Muscat
Muscat
Matrah
Muscat
Off Muscat
Muscat
Muscat
Muscat
Muscat
Muscat
Muscat
Muscat
Muscat
Oman
Muscat
Muscat
Muscat
Muscat
Muscat
Muscat
Muscat
Muscat
Muscat
Muscat
Masina Island
Muscat
Muscat
(Muscat), Masqat,
Seeb,
Seeb,
East coast beaches,
shallow water near shore,
Dhuwwah,
Seeb,
Island,
Masirah Island,
Mina al Fahal,
Mina Al Fahal,
Masirah Id.,
Unnamed Island,
Mina al Fahal,
Muscat,
Mashira Id.,
Masirah Id.,
Muscat,
Masirah Island,
West Coast,
Sue Masirah,
7km E of Dar Marbat,
West Coast,
Gulf of Oman,
Gulf of Oman,
Mina al Fahal,
Mina el Fahal,
Mina al Fahal,
Mina al Fahal,
Muscat,
Muscat,
Muscat,
Muscat,
Shagjah,
Muscat,
Muscat,
Masirah Island,
Masirah Island,
Muscat,
Al Masirah,
Nispero Bay
Deboyne Island,
Deboyne Island,
Tosa Bay,
Hawksbay,
Hawksbay,
Hawksbay,
Hawksbay,
Hawksbay,
Hawksbay,
Hawksbay,
Hawk's Bay,
Bloody Beach,
Hotel Continental,
Hotel Continental,
Nikko Palau Hotel,
Rock Islands,
Bloody Beach,
Nikko Palace Hotel,
Ngerucheblang,
Elcohal Beach,
Nikko Palace Hotel,
Koror,
Passage between big and little Malakal Islanmds
Konor,
Malakal Harbor,
Kombail Lagoon,
Motel Island,
Bloody Beach,
Palau Pacific Resort,
Elochel Dock,
Bloody Beach,
Nr.Palau Pacific Resort
Koror,
Bloody Beach,
Ngemelis,
Motel Island,
Bloody Beach,
Omekang,
Koror,
Koror,
Ngemelis,
Peleliu,
Koror,
Sudden-Drop-Off Reef,
Koror,
Ngemelis,
Koror,
Peleliu,
Sudden-Drop-Off Reef,
Off Nikko Palau Hotel,
Bloody Beach,
Nr.Palau Pacific Resort
Bloody Beach,
Elochel Dock,
Nr. Palau Pacific Resort,
Elochel Dock,
Palau Pacific Resort,
Nr. Palau Pacific Resort,
Elochel Dock,
Bloody Beach,
Nr. Palau Pacific Resort,
Bloody Beach,
Bloody Beach,
Nr. Palau Pacific Resort,
Nr.Palau Pacific Resort,
Nr.Palau Pacific Resort,
Palau Pacific Resort
Palau Pacific Resort,
Palau Pacific Resort,
Bloody Beach,
Palau Pacific Resort,
Nr.Palau Pacific Resort,
Bloody Beach,
Nikko Palau Hotel,
SE corner,
Reef,
Medidora Iseland,
Perlas Island,
Canal de Adentro Island,
seville Island
Panama City
South Passage
Guayabo
South Passage
Pacheca Island
South Passage
Isla del Rey
Ensenada de Guayabo
South Passage
Bahai Honda
San Jose
Cristobal
Cristobal
off shore,
Toboga Island,
Veracruz,
Cameron
Isla Pedrogonzales
Puertocaimito
Bay of Panama
Bay of Panama (Canal Zone)
Bay of Panama (Canal Zone)
Bay of Panama (Canal Zone)
Bay of Panama (Canal Zone)
Bay of Panama (Canal Zone)
Bay of Panama (Canal Zone)
Canal Zone
Canal Zone
Palo Seco
Vera Cruz Beach
Rancheria Island
Naranjo Island to
San Miguel,
Venado
Perlas Island
Venado,
Cebaco Island
Venado,
Bfr. 1st lock,
Venado Island
Cebaco Island
Venado Island
Cebaco Island
Cebaco Island
V-15-74,
near La Boca
near La Boca
near La Boca
near La Boca
near La Boca
near La Boca
near La Boca
near La Boca
near La Boca
near La Boca
near La Boca
near La Boca
near La Boca
near La Boca
near La Boca
mouth of Rio Grande near La Boca
mouth of Rio Grande near La Boca
near La Boca
near La Boca
near La Boca
near La Boca
near La Boca
near La Boca
near La Boca
near La Boca
near La Boca
near La Boca
near La Boca
near La Boca
near La Boca
mouth of Rio Grande near La Boca
Fort Amador,
Sona
Pedro Gonzales,
south of Isla Chitre,
Galeta Point,
Isla de Coiba,
Playa Jobo,
in vicinity of Canal Axis,
between Balboa & Rodman Air Base,
Chame Chame,
dredged
Playa Jobo,
10 fathoms,
Playa Gobo,
Playa Joba,
Playa Joba,
between Balboa & Rodman Air Base,
between Balboa & Rodman Air Base,
between Balboa and Rodman Air Base,
between Balboa and Rodman Air Base,
off Tortola,
off Tortola,
Kobbe Beach,
Kobbe Beach,
Carib,
Carib,
Bay of Chiriqui,
Bay of Chiriqui,
Panamarea Rock,
Panamarea Rock,
Isla San Jose,
Isla San Jose,
Isla San Jose,
Isla San Jose,
East side of Colon Island,
East side of Colon Island,
Balboa,
Balboa,
Otoque Island,
Otoque Island,
Far Fan Beach,
Far Fan Beach,
Far Fan Beach,
Far Fan Beach,
Axis Beach,
Axis Beach,
Venado Island,
Venado Island,
Venado Island,
Venado Island,
in Panama Bay,
in Panama Bay,
Vigui,
Vigui,
Don Bernardo Inlet,
Don Bernardo Inlet,
South of Venado Island,
South of Venado Island,
Camaron,
Camaron,
Pedro Gonzales,
Pedro Gonzales,
southern end at Point Panama,
southern end at Point Panama,
Pedro Gonzales,
Pedro Gonzales,
Venado Island,
Venado Island,
Balboa,
Balboa,
near Chirigui,
near Chirigui,
Pedro Gonzales Island,
Pedro Gonzales Island,
Bella Vista,
Bella Vista,
Bell Vista,
Bell Vista,
Bella Vista,
Bella Vista,
Otoque Lake,
Otoque Lake,
Bella Vista,
Bella Vista,
Bella Vista,
Bella Vista,
near Colon,
near Colon,
Bella Vista,
Bella Vista,
Bella Vista,
Bella Vista,
Bella Vista,
Bella Vista,
Bella Vista,
Bella Vista,
Bella Vista,
Bella Vista,
Pedro Gonzales Island,
Pedro Gonzales Island,
Cebaco Island,
Cebaco Island,
up near Costa Rica border,
up near Costa Rica border,
Pedro Gonzales Island,
Pedro Gonzales Island,
On Pacific side,
Cameron,
Pedro Gonzales Island,
Canal Zone, Pacific side,
Farfan Beach,
off Far Fan,
Montijo Bay,
San Filipe Borough,
off Leona Beach,
Canal de Afuero Island,
Dredged in Bay of Chiriqui,
off Punta Arenas,
Bay of Chiriqui,
Coronado,
Porto Bello,
off Cebaco Island,
Off Canal de Afuera Island,
Pedro Gonzales Island,
Grass Island,
Grass Island,
Venado Island,
North shore,
Vanedo Island,
Cebaco Island
Playa Jobo,
Isla Bora
Devils Bench,
Bay of Panama,
Bay of Panama,
Venido Beach,
Carribian Sea,
Panama City,
Isla Canal de Adentra
Avenos de Quedra
Avenas de Quebra
Isla Canal de Adentro
Arenas de Quebro,
Arenas de Quebro,
Cebaca I.,
Panama City,
Arenas de Quebro
Isla Canal de Adentro
Arenas de Quebro,
Isla Canal de Adentra,
Arenas de Quebro,
Panama City,
Arenas de Quebro,
Arenas de Quebro,
Isla Canal de Afuera
Isla Canal de Afuera,
Panama City,
Isla Canal de Afluera,
Isla Canal de Adentro,
Isla Canal de Adentro,
Cebaco I.,
Isla Canal de Afuera,
Isla Canal de Adentro,
Isla Canal de Adentro,
Arenas de Quebro,
Arenes de Quebro,
Isla Canal de Adentro,
Isla Canal de Adentro,
Arenas de Quebro,
Cebaco I.
Isla Canal de Afluero,
Cebaco I.,
Cebaco I.
Isla Canal de Adendro,
Cebaco I.,
Cebaco I.,
Cebaco I.,
Cebaco I.,
Panama City,
Cebaco I.,
Panama City,
Isle Canal de Adentuo,
Isla Canal de Adentro,
Panama City,
Isla Canal de Afluera,
Arenas de Quebra,
Isla Canal dr Afuera,
Isla Canal de Afuera,
Panama City,
Arenas de Quebro,
Isla Canal de Adentro,
Isla Canal de Afuera,
Arenas de Quebro,
Isla Canal de Adentro,
Arenas de Quebro,
Cebaco I.,
Isla Canal de Adentro,
Panama City,
Arenas de Quebro,
Panama City,
Gobemadora I.,
Cebaco I.,
Cebaco I.,
Cebaco I.,
Cebaco I.,
north shore Gobermadora Is.,
S. shore Cebaco I.,
N. shore Goberadra I.,
S. shore Cebaco I.,
N. shore Gobreradra I.,
Cebaco I.,
Cebaco I.,
Cebaco I.,
Cebaco I.,
S. shore Cebaco I.,
Cebaco I.,
S. shore Cebaco I.,
Goberneddra I.,
S. shore Cebaco I.,
N. shore Gobernadora I.,
S. shore Cebaco I.,
Cebaco I.,
Cebaco I.,
Cebaco I.,
S. shore Cebaco I.,
Gobernachra I.,
Isla Canal de Adentro,
Cebaco I.,
Goberneclcra I.,
Cebaco I.,
S shore Cebaco I.,
N. shore Gobneradora I.,
Isla Canal de Adentro,
Cebaco. I.,
Isla Canal de Adentro,
Cebaco I.,
N. shore Gobermadora I.,
Gobernadora I.,
Gobernadora I.,
Gobernadora I.,
Cebaco I.,
Cebaco I.,
Cebaco I.,
N. shore Gobernadora I.,
Isla Canal de Adentro,
Gobernadora I.,
Cebaco Island,
Pacific side,
N. shore Gobernadora I.,
Cebaco I.,
Gobernadora I.,
N. shore Gobernadora I.,
S. shore Cebaco I.,
N. shore Gobernadora I.,
Cebaco I.,
S. shore Cebaco I.,
S. shore Cebaco I.,
N. shore Gobernadora I.,
S. shore Cebaco I.,
S. shore Cebaco I.,
S. shore Cebaco I.,
Cebaco I.,
Cebaco I.,
Cebaco I.,
Cebaco I.,
N. shore Gobernadora I.,
Cebaco I.,
Cebaco I.,
N. shore Gubernadora I.,
N. shore Gobernadora I.,
Cebaco I.,
Cebaco I.,
Gobernadora I.,
Gobernadora I.,
Gobernadora I.,
N. shore Gobrerackra I.,
dr. 40-60',
sand bottom
mainland c. Cayo de Agua,
Vera Cruz
Voca Monte Pt.
Vera Cruz
Vera Cruz
Venedo Island
Vera Cruz
Venedo Island
Venedo Island
Isla Pedro Gonzales
Palo Seco
Isla Del Ray
Venado Beach
Palo Seca
Las Perlos Island
Palo Seco
Kuhbe Beach
Bahia Hondo
Palo Seco
Bay of Panama
Palo Seca
Las Perlas Island
Venedo Island
Venedo Island
Venedo Island
Venado Beach
Venado Beach
Polo Saco
Isla Del rey
Venado Island Flats
Las Perlos Island
Off Venedo Island
 Venedo Island
Palo seco
Venado Bay
Les Perlas Island
Venedo Island Beach
Venado Bay
Off Venado Beach
Vera Cruz
Venado Island
Venado Island
Venedo Island
Venedo Island
Bahia Honda
Venado Island Beach
Pearl Island
Venado Island
Bay of Panama
Kobbe Beach
Dredged off Venado Island
Venado Island
Vera Cruz
Bay of Panama
Venado Island
Gobenadora Island
Palo Seco
Bahia Honda
Venado Island
Venado Island
Dredged off Venado Island
Vera Cruz
Off Las Perlas Islands
Polo Sica
Venado Island
Venado Island
Venado Island
Off Venado Island
Venado Island
Off Venado Island
Venado Island
Venado Beach
Cameron
Venedo Island
Palo Seca
Isla Del Rey
Venedo Beach
Beach,
Beach,
Seco,
Seco,
Pacific side,
Venado Island,
Perlas Islands,
Isla Los Pajaros,
Venado Island,
Isla Los Pajaros,
Cebaco Island,
Cebaco Island,
Cebaco Island,
Cebaco Island,
Cebaco Island,
Isla Cebaco,
Farfan Beach,
Isla Cebaco,
Cebaco Island,
Cebaco Island,
Cebaco Island,
Venado,
Venado,
Cebaco Island,
Cebaco Island,
Venado Island,
Farfan Beach,
Cebaco Island,
Venado Island,
Cebaco Island,
Cebaco Island,
Venado Island,
Cebaco Island,
Cebaco Island,
Cebaco Island,
Venado,
Far Fan Beach,
Venado Island,
Venado Island,
Venado Island,
Venado Island,
Los Zurrones,
Los Zurrones,
Venado Island,
Farfan Beach,
Farfan Beach,
Cebaco Island,
Off Gobernadora Id.,
Off Gobernadora Id.,
Off Gobernadora Id.,
Off Gobernadora Id.,
Off Gobernadora Id.,
Off Gobernadora Id.,
Gobernadora Id.,
Gobernadora Id.,
Off Gobernadora Id.,
Off Gobernadora Id.,
Off Gobernadora Id.,
Off Gobernadora Id.,
Off Gobernadora Id.,
Off Gobernadora Id.,
Off Gobernadora Id.,
Off Gobernadora Id.,
Off Gobernadora Id.,
Off Cebaco Island,
Off Gobernadora Id.,
Gobernadora Id.,
Off Colon,
Off Colon,
Off Colon,
Off Gobernadora,
Off Gobernadora,
Off Gobernadora,
Off Gobernadora,
Off Gobernadora,
Off Gobernadora,
Off Gobernadora,
Venado Beach,
Venado Beach,
Cebaco Island,
Off Gobernadora Id.,
Off Gobernadora Id.,
Off Gobernadora Id.,
Off Gobernadora Id.,
Venado Beach,
Off Gobernadora Id.,
Off Gobernadora Id.,
Off Gobernadora Id.,
Off Gobernadora Island,
Off Gobernadora Id.,
Pedro Gonzales Id.,
Isla Jicarita,
Trapische Island(?),
Pedro Gonzales,
Pedro Gonzales,
Isla del Ray,
Far Fan,
Far Fan,
Kobbe Beach,
Pedro Gonzales,
Pedro Gonzales,
Balboa Basin,
Venado Island,
Sanga,
Isla San Jose,
San Miguel,
Isla San Jose,
Acapulco,
Pedro Gonzales Island,
Palo Seco,
Cameron,
Islas Perlas,
Monte Oscuro Beach,
Naranjo Island to
Naranjo Island to
Naranjo Island to
Naranjo Island to
Naranjo Island to
Naranjo Island to
Naranjo Island to
Naranjo Island to
Naranjo Island to
Naranjo Island to
