 
 Cebu
 Guaymas
Clay County
Clear Lake City,
Clear Water Beach,
Clearwater Beach
Clearwater Harbor off Bellair Causeway,
Clearwater Harbor,
Clearwater Lake, Country Road,
Clearwater,
Clench River,
Clench River,Kyles Ford,
Cleofas Island
Cleofas Island,
Cleopha Island,
Clermont,
Clewiston,
Clinch River at Webb Island,
Clinton County
Clinton,
Clinton, Dutchess Co.
Clipperton Island,
Cloudy Bay,
Clove Lake Park,N.side of E.end of Lake,
Club Mediterranee,
Club de Pisca,
Clyde,
Coast between Suva & Nadi,,
Coast between Suva and Nadi,
Coastcomate,
Coastecomata,
Coastecomate
Coastecomate Bay,
Coastecomate,
Coastecomte,
Coasteconate,
Coatsville Stream,
Cobo San Lucas
Cochori Beach,
Cockattoo Island,
Coco Plum Beach
Coco Plum Beach,
Coco Plum Key,
Cocoa Beach
Cocoa Beach,
Cocoa Causeway,
Cocoa,
Cocoanut Key, 24 44.73'N, 81 14.00'W
Coconut Grove,
Coconut Island,
Codium bed near MRL, Noank,
Coecles Harbor, Shelter Island
Coffee Bay
Coffee Bay,
Coffee Bay, Beach,
Coffee,
Coffins Patch Sanct. Preserv. Area,
Coffins Patch Sanctuary Preservation Are
Coffins Patch, 24 41' 05N, 80 57' 28W
Coffins Patch, oceanside of Grassy Key, 24 41'05 N, 80 57'28 W
Coffins Patch, oceanside of Grassy Key, 24 41'05N, 80 57'28W
Coho Anch.,
Coho Anchorage,
Coiba Island,
Cojimar,
Colac Bay,
Colastecomate,
Colchester,
Coldenham
Colima,
Coliseo
Collier County
Collingwood,
Collingwood, Nelson,
Colma Cemeteries,
Colombus Co.
Colon,
Colonial Beach,
Colonial Beach, Potomac River,
Colorado Point,
Columbia County,
Columbo,
Columbus
Comal County,
Comanche Co., Ft. Sill,
Comitan,
Comores Island,
Compeche Bay,
Con Son Island
Conakry,
Conasauga River, Murray County
Concarneau
Concepcion Bay,
Concepcion,
Concepion Bay,
Conception
Conception Bay
Conception Bay,
Conception Brach,
Conception,
Conception, Coho Anchorage,
Conception, Coho Anchorage, ""The Split"",
Conch Key,
Conch Reef
Conch Reef,
Conch Reef, 24 57.380'N, 80 29.428'W
Conch Reef, Upper Florida Keys,
Conch Reef, oceanside of Key Largo, 24 57' 370"N, 80 27' 438"W
Condado Beach
Conducia Bay
Conducia Bay,
Conecuh River, Covington County
Congo River,
Connecticut River,
Connecticut,
Connersville,
Conroe,
Consag Rock
Consag Rock Area,
Consag Rock,
Consolaci¢n delNorte
Consolac¡on delNorte
Content Key,
Content Keys,
Continental Shelf
Contoy Light,
Contoy,
Contra Costa County
Contuoy Light,
Conubie,
Convoy Pt., Biscayne National Park,
Conway, Horry Co.,
Coobscout State Park,
Cook Co., Chicago,
Cook Inlet,
Cook Is.,
Cook Strait
Coon Key,
Cooperstown,
Cooperstown, Ostego Co.,
Cooperstown, Otsego Co.,
Coos Bay,
Coosa River
Copalis beach,
Coplac Bay,
Copperopolis
Coral Bay off Big Pine Key
Coral Beach area,
Coral Beach,
Coral Coast,
Coral Cove,
Coral Gables
Coral Island,
Coral Pool Beach,
Coral Pool Reef,
Coral Reef
Coral Reek,
Coral reef and lagoons
Cordoba,
Cordova, Mississippi River,
Core Sd., Cape Lookout,
Coree Island,
Corinto
Corinto,
Corisco Island,
Corisoco Island,
Cork
Cornwallis Beach,
Coron
Coron Bay,
Coron Island,
Coron,
Corona Del Mar,
Corona del Mar,
Coronada del Mar,
Coronado Beach,
Coronado Hotel,
Coronado Island,
Coronado,
Coronado, beach at Hotel del Coronado,
Coronados Island
Corpus Christi,
Corpus Cristi, Nueces Co.
Corpus Cristi, Nueres Co.
Corral de Afuera Island,
Corsica Island,
Cortez Bank,
Corwallis, Manakau Harbour,
Cosgrove Shoal,
Cosgrove Shoal, 24 27.5'N,82 11.0'W
Cosgrove Shoals,
Costa Rica,
Costade Bayous,
Costecomate,
Cotabato,
Cote Basque,
Cote de Villefranche
Cotton Key Basin, bayside of Plantation Key, 24 59'115"N, 80 34'455"W
Country Womans,
Coupon Bight (center)
Coupon Bite
Coury Reef
Coury Reef,
Cove East side of J.B.Fishing Station,
Cowan Creek,
Cowpaite Bay,
Cowpen Creek, Lauderdale Co.,
Cowpens Anchorage, off Plantation Key, 24 59.13'N, 80 34.45'W
Cowpens Anchorage, off Plantation Key, bayside, 24 59' 13"N, 80 34' 45"W
Cowpens anchorage, off Plantation Key, 24 59.13'N, 80 34.45'W
Cowpet Bay,
Coyote Point,
Cozumel
Cozumel Island
Cozumel,
Craig Key
Craig Key,
Craig Key, 24 50.95'N, 80 44.40'W
Craig Key, Anne's Beach
Craig Key, betw. housing developments
Craig Key, between housing developments
Crakstown,
Crane's Hammock
Cranes Hammock
Crash Boast Beach
Crash Boat Basin
Crash Boat Beach
Crash Boat Beach,
Crater of Pahaua,
Crawford County
Crawl Key
Crawl Key Bay,
Crawl Key Rocks,
Crawl Key east point,
Crawl Key,
Crawl Key, 24 44' 29N, 80 58' 24W
Crawl Key, 24 44'19N, 80 58'24W
Crawl Key, 24 44'28 N, 80 58'49 W
Crawl Key, 24 44'28N, 80 58'48W
Crawl Key, 24 44'28N, 80 58'49W
Crawl Key, 24 44'29 N, 80 58'24 W
Crawl Key, 24 44'29"N, 80 58'24"W
Crawl Key, 24 44'29N, 80 58'24W
Crawl Key, 24 44'36N, 80 58'47W
Crawl Key, Bay side,
Crawl Key, Florida Bay side,
Crawl Key, Florida Bay,
Crawl Key, MM 57.5
Crawl Key, MM57.5
Crawl Key, Monroe Co.,
Crawl Key, Valhalla Resort Motel
Crawl Key, lagoon,
Crescent Bay,
Crescent Bay, Tongue Point,
Crescent Be4ach,
Crescent Beach,
Crescent City
Crescent City,
Cresent City,
Criag Key
Criger's Island
Cristobal
Croabas Beach,
Crooked Island,
Cross Bay Park, East beach,
Cross County
Cross R.just east of Cross R.Reservoir,
Croton Point Part, Westchester County
Croton Point State Park,
Croton Point State Park, Westchester County
Crough Patrick,
Crouy Reef,
Crown Point,
Crown Reef,
Cruger's Island
Cruger's Island,
Cruger's Island, Dutchess Co.,
Cruger's Island,Dutchess Co.,
Cruger's Valley Creek,
Cruger's Valley Creek, Dutchess Co.,
Cruger's Valley Creek,Dutchess Co.,
Cruger's Valley,
Cruger's Valley, Dutchess Co.,
Cruger's Valley,Dutchess Co.,
Crust Boat Beach
Crystal Bay,
Crystal Beach,
Crystal Lake,
Crystal River
Crystal River,
Crystal River,West Mouth,
Crystal Springs
Crystal river,
Cuaestecomate,
Cuastecomate Bay
Cuastecomate Bay,
Cuastecomate Bay, 19¦13'N, 104¦44'W,
Cuastecomate,
Cubaga Island,
Cubi Point,
Cuddalore,
Cuddebackville, Orange Co.
Cudjoe Key,
Cuffe Parade,
Cuffee Parade
Culebra Bay
Culion,
Cumanayagua
Cumberland City
Cumberland Co.,
Cumberland Co., Notched Pond,
Cumberland Couinty,
Cumberland County
Cumberland County,
Cumberland Island,
Cumberland River,Smith's Shoals,
Cumberland Sound,
Cumberland,
Curucabai,
Cuters Beach,
Cuthbert Pt.
Cuyahoga River (E Branch), Geauga Co.,
Cuyo Island,
Cuyo,
D'Unille Island,
D'Urville Island,
Dade County
Dade County,
Dade County, Miami
Dade County, W. of Miami Beach
Daio-zaki,
Daioh Zaki,
Daioh-Cape,
Daiozaki,
Dakar
Dakar Bay,
Dakar,
Dakes
Dale Bay,
Dallas Co.,
Dallas County
Dallas County,
Dallas, Dallas County
Dalnyi,Telentzi,
Dalohican Beach,
Daly City,
Dana Cove
Dana Cove,
Dana Point
Dana Point,
Danger Point,
Dania
Dania Pier,
Dania,
Danlig,
Danzante Island
Danzante Island,
Daoulas,
Dar Es Salaam,
Dar es Salaam,
Dares Salam,
Dargaville,
Dark Hammock,
Dauphin Island Beach
Dauphin Island,
Dauphin Island, Mobile County,
Dauphine Island,
Davao Bay
Davao Bay,
Davao City,
Davao Gulf
Davao Harbor,
Davao,
Daveo,
David's Island,
Davoa
Davoa Bay
Davoa Bay,
Davoa,
Dayton Passage,
Daytona Beach
Daytona Beach South,
Daytona Beach,
Daytona,
De Anza Cove,
De Soto Canyon,
De Soto Park,
Debed Beach,
Deboyne Island,
Decemboque,
Deception Pass State Park,
Deception Pass.
Deception Passs States Park,
Deep
Deep water dredge
Deep water,
Deer Harbor near Fawn Island
Deerfield Beach,
Deerfield,
Del Mar
Del Mar,
Del Norte County
Del Norte,
Del Ray,
Del Rey,
Delaport Pt.
Delaware Bay at Green Creek,
Delaware Bay,
Delaware County,
Delaware Water Gap,
Dellray
Delray Beach,
Denmark,
Denton
Denton County
Depto. de Marino
Derby,
Derbynave,
Dertin,
Des Moines,
Desalting Plant Beach,
Desaru,
Descanso Bay,
Descanso,
Desembaque
Desemboque
Desemboque,
Desert Island,
Deshaies,
Deshayes,
Desimbaqui,
Desoto Canyon,
Desoto Park,
Desroche Atoll,
Destin
Destin,
Destu,
Deuba,
Devil's Elbow, Coast Hwy.
Devils Bench,
Devon,
Dhow (?),
Dhuwwah
Dhuwwah,
Diabolo Mt., De Mesa,
Diamond Head Point,
Diamond Head Pt.,
Diana Beach,
Diana Pier,
Diani,
Dias Atlas Bay,
Dicks Point
Dicks Pt.
Diego - Suarez,
Diego Garcia Lagoon,
Diego Garcia,
Diego Suarez,
Diego,
Diego-Suarez,
Diggs Point,
Dillon Beach,
Dillon Beach, N.side of Tomales Bay,
Dimesalang,
Dinard,
Dinedin,
Dioni,
Dipolog
Distrito Galeana
Distrito Jimenez
Dividivi Beach,
Diving off Porto Penasco,
Djibuti Area,
Doctors Pass,
Dohemy State Park,
Doheney Beach,
Doheney State Park,
Doheny Beach,
Doheny St. Beach,
Doheny State Beach,
Doheny State Park,
Dohert Park,
Dohney St.Park,
Dohney State Park,
Dolores Empalme,
Don Bernardo Inlet,
Don Quiote Key,
Don Quixote Key,
Donney State Park,
Dora Johns Pass,
Doral Pool Reef,
Dorcheat Bayou,
Dordwana Bay,
Dorothea Bay,
Dorothea Beach,
Dorset,
Dos Amigos,
Doua Bay,
Double Island,
Doubtless Bay,
Douglas Lake
Dove Key 25 02.94'N 80 28.27'W
Dove Key,
Dove Key, 25 03.039'N, 80 28.151'W
Dove Key, Key Largo, 25 02.9'N,80 28.3'W
Dove Key,just SW of Rodriguez Key, oceanside of Key Largo 25 02'94"N, 80 28'27"W
Dover Plains
Dover Plains, Dutchess Co.,
Downhill side of road,
Dpto de Rocha,
Dragoon Mts.
Dredge off Pompano Beach
Dredged  off Isla de Altamura
Dredged 1 mile off Pampano Beach
Dredged 1 mile off Pampano Beach,
Dredged 200 feet off Marathon,
Dredged 210 feet off Paramaribo,
Dredged 300-600 feet S.W.of Misery Pt.,
Dredged 600 feet off Tampa Bay,
Dredged 65 miles East of St. Augustine,
Dredged 7 miles west of Champerico
Dredged North Sea,
Dredged at Cape Frio,
Dredged in Bay of Chiriqui,
Dredged in San Carlos Bay
Dredged near Mazatlan
Dredged of Durban Bluff,
Dredged of Mazatlan
Dredged off Acapulco
Dredged off Ao,
Dredged off Cedar Keys
Dredged off Cedros Island
Dredged off Dry Tortugas
Dredged off Durban Bluff,
Dredged off Egadi Island,
Dredged off Freeport
Dredged off Georgia
Dredged off Guaymas
Dredged off Honshu
Dredged off Key West
Dredged off Kii
Dredged off La Paloma
Dredged off Majorca
Dredged off Matzalan
Dredged off Mazatlan
Dredged off Newport Beach
Dredged off Pampano Beach
Dredged off Pampino Beach,
Dredged off Penobscot Bay,
Dredged off Port Moresby
Dredged off Punta Arena
Dredged off Redondo Beach,
Dredged off Santa Rosalia
Dredged off Southern Japan
Dredged off St.Augustine
Dredged off St.Petersburg
Dredged off Venado Island
Dredged off Vero Beach,
Dredged off Wangarae
Dredged off Wellington
Dredged off the Florida Keys,
Dredged ogg Pompano Beach
Dredged south of Guaymas
Dredged south of Key West,
Dredged south of Pensacola,
Dredgings off Pompano,
Drewa Beach,
Drop off at 120 feet,,
Dry Rocks,
Dry Tortgas,
Dry Tortoga,
Dry Tortugas
Dry Tortugas Island, Monroe County,
Dry Tortugas Islands,
Dry Tortugas off Key West,
Dry Tortugas,
Dry Tortugas, 24 34.690'N, 82 56.715'W
Dry Tortugas, Fort Jefferson,
Dry Tortugas, Garden Cay,
Dry Tortugas, Garden Key
Dry Tortugas, Garden Key,
Dry Torugas,
Dryden, Tompkins Co.,
Drzewianowo,
Du Bois,
Dubai
Dublin Bay,
Dubois,
Duchess County, north of Pawling,
Duck Key
Duck Key,
Duck River,
Due E of New Ground, NW of Marquesas Keys, 24 40'51N, 82 16'02W
Duhat,
Duke of York Island,
Dumaguete
Dumaguste Harbor,
Dumbea River,
Dunbar,
Duncannon,
Dunedin area,
Dunedin,
Dunfanaghy,
Durban Bay,
Durban Beach,
Durban Bluff,
Durban Harbour
Durban,
Durban, North Pier,
Durban, Reunion Rocks,
Durban, South Pier,
Durbin,
Durdle Door,
Durham,
Dusenbury Creek, between Blacwater Sound and Tarpon Basin, 24 59'90"N, 80 25'53"W
Dutch Bay,
Dutchess Co.
Dutchess County
Dutchess County,
Duval Co.,Jacksonvle
Duval County
Duval County,
Duval,Jacksonville
Duxberry Reef,
Duxbury Reef,
Duxbury,
Dzwirzyno,
E end Rodriguez Key, 25 03.3'N,80 26.7'W
E end of Ohio Key 24 40.31'N 81 14.50'W
E end of Ohio Key, 24 40' 31"N, 81 14'50"W
E end of Ohio Key, 24 40.31'N, 81 14.50'W
E end of Rodriguez Key, 25 03.13'N, 80 26.49'W
E end of Rodriguez Key, off Key Largo, 25 03.13'N, 80 26.49'W
E of Bethel Bank, 24 43.95'N, 81 07.63'W
E of Burnt Point (N end of Long Key), 24 45.59'N, 80 59.13'W
E of Burnt Point (N end of Long Point Key), 24 45.59'N, 80 59.13'W
E of Burnt Point,
E of Ninefoot Shoal, 24 34'06N, 81 33'06W
E of Pegion Key 25 03.304'N 80 30.715'W
E of Pegion Key 25 03.400'N 80 30.617'W
E of Pellston, Cheboygan Co.,
E of Teatable Bridge
E part of Rabbit Key Basin, S of Rabbit Key, Everglades National Park, bayside of Long Key, 24 58'298"N, 80 50'141"W
E. & W. of Watchet,
E. Cape Canaveral,
E. Kent,
E. coast,
E. end of Rodriguez Key, 25 03.13'N, 80 26.49'W
E. of Brighton,
E. of Dry Tortugas,
E. of Isla Mina,
E. of Plymouth,
E. of Watchet,
E. side Cedros Island
E. tip, Sanibel Island
E.C.Coast,
E.Cape Canaveral,
E.Central,
E.China Sea,
E.Sagami Bay
E.Wareham,
E.side Manulida,
E.side Manulita Is.
ESE of Port Isabel,
East Africa,
East Auckland
East Bay betw. Nosy Ambariotelo and
East Bay,
East Bay, Cove,
East Boast, Far North,
East Cape,
East China Sea Coast,
East Coast Area
East Coast,
East Cote Blanche Bay,
East London
East London,
East London.
East Matunuck, Washington Co.,
East Niagra,
East Nossy Be,
East Pacific Rise
East Palm Beach,
East Point Captree,
East Reef,
East Rockaway,
East Sabastian Inlet,
East Sambo, off Boca Chica Key
East Shore,
East Side Marsh, St. Catherines Island,
East Sister Key,
East Sisters Key,
East St.,Quonocontaug,
East Thruso,
East Thurso,
East Townsend,
East Turtel Shoal, oceanside off Grassy Key, 24 43'15N, 80 55'42W
East Turtle Shoal, 24 43' 15N, 80 55' 42W
East Turtle Shoal, 24 43.31'N, 80 55.83'W
East Turtle Shoal, oceanside off Grassy Key, 24 43'15"N, 80 55' 42"W
East Turtle Shoal, oceanside off Grassy Key, 24 43'15N, 80 55'42W
East Wareham,
East Washerwoman Shoal
East Washerwoman Shoal (Channel Marker 49), 24 40'N, 81 04.3'W
East Washerwoman Shoal, 24 40'N, 81 04.3'W
East coast
East coast along shore line,
East coast beaches,
East coast near Palm Beach,
East coast,
East coast, Lagoon exit,
East coast, Peale,
East coast, out from tennis court,
East end of Molokai Island,
East end of Rodriguez Key, 25 03.13'N, 80 26.49'W
East end of town, in front of old hotel,
East end, Cranes Hammock,
East of Bethel Bank, 24 43.86'N, 81 07.41'W to 24 43.60'N, 81 07.47W
East of Dry Tortugas
East of Egmont Key,
East of Hobert
East of Honeymoon Beach,
East of Key West
East of Marathon
East of Searborough,
East of St. Augustine,
East of the Dry Tortugas
East shore
East shore,
East shoreline,
East side Cedros Island
East side Molasses Key,
East side of Cebu Island,
East side of Cedros Island
East side of Colon Island,
East side of Luzon Island,
East side of San Esteban Island
East,
Easter Gr.
Eastern Collier County,
Eastern Otago,
Eastern Point
Eastern Reef
Eastern Side of Moreton Island off sandhills
Eastern end,
Eastern shore of Chesapeake Bay,
Eastern shore, at Metapeake,
Eastport
Eastport,
Eatiro Soldado Bay,
Ebro Delta,
Edgemont Key,
Edinburg, Hidalgo County
Eforie Nord,
Egmonmt Key,
Egmont Key
Egmont Key,
Egmount Key,
Eilat
Eilat Harbor,
Eilat harbor,
Eilat,
El Aium,
El Cabo Santa Maria beach,
El Cabo beach,
El Cayote,
El Chileno,
El Cohint Beach, southwest of Elpalme,
El Coloradito,
El Colorado,
El Colorodita,
El Consuelo,
El Coyote Beach,
El Coyote Is.,
El Coyote,
El Dorado,
El Faro,
El Golfo
El Golfo de Santa Clara,
El Golfo(Santa Clara)
El Golfo,
El Gulf
El Gulfo
El Gulfo (de Santa Clara)
El Gulfo,
El Gunkii
El Malarrimo,
El Mogote,
El Paso County
El Pico,
El Puerta beach,
El Puerto Beach,
El Puerto beach,
El Pulmo Reef
El Requeson,
El Requison,
El Sauzal,
El Segundo,
El Tobare,
El Tomotal,
El Tule,
El Verde
El Yangue,
El Yunque National Forest
El Yunque,
El golfo de St.Clara,
El-Pico,
Ela Beach,
Elat
Elba Island,
Elcobal Beach,
Elcohal Beach,
Elcohol Beach,
Eldey,
Eldorado Bay,
Eldorado,
Elephant Rock,
Eleven-Foot reef
Elfate
Eliot Key
Elizabethville
Elizaville
Elizaville,
Elizaville, Columbia Co.,
Elk River
Elliot Key
Elliot Key,
Elliott Key,
Ellisville,
Ellwood, off Naples Reef area,
Elochel Dock,
Eluthera
Empalma Beach,
Empalme,
Empangeni,
Empire,
Empty lot toward end of Bois Maquette,
Empty lot toward end of Bois Mouguette,
Emun Beach,
Encinada Blanca,
End of Maalaea Bay,
End of Wilkes, out from Station,
End of airport runnway,
End of pier, MRL, Noank,
Enewetok (Fred) lagoon,
Enewetok (Fred),
Enewetok (Fred)lagoon,
Enewetok Atoll,
Englewood's Lemon Bay,
Englewood,
Eniaetok Islet,
Eniwetok
Eniwetok Atoll
Eniwetok Atoll,
Enoshima Id.
Enseanda Blanca,
Ensen.S.Francisco,
Ensenada
Ensenada Bay,
Ensenada Blanca,
Ensenada Estuary,
Ensenada San Fran.
Ensenada de Aripes,
Ensenada de Guayabo
Ensenada de Los Aripes,
Ensenada de S.Francisco,
Ensenada del Nispero
Ensenada,
Ensenada, Punta Banda Point
Ensibada,
Ensinada,
Ensinida Blanco,
Entr.to San Quintin Bay,
Entrance to Estero Saldado,
Entrance to Estero Soldado Bay,
Entrance to Submarine Channel,
Entrance toEstro Soldado Bay
Entrance,
Envootigi,
Erakor Bay,
Erimo Cape,
Erqui,
Erquy,
Erromanga,
Escanabia River,
Esconcido Bay,
Escondido  Bay,
Escondido Bay
Escondido Bay Area,
Escondido Bay,
Escondido,
Especially East side,
Esperito Santo,
Esperitu Santo Island,
Esperitu Santo,
Espirito Santo Isd.,
Espirito Santo Island,
Espirito Santo,
Espirito Santu,
Espiritu Santo Is.
Espiritu Santo Is.,
Espiritu Santo Island
Espiritu Santo Island,
Espiritu Santo,
Espiritu Santos Island,
Espirtu Santo Island,
Esprainha
Esprainha Beach
Esprainha Beach,
Esprainha,
Essex County
Esso Point,
Estandis,
Estero Island,
Estero Saldado,
Estero Sodado,
Estero Soldado
Estero Soldado Bay,
Estero Soldado,
Estero Solodado,
Estero de Punta Banda Bay,
Estero de Punta Banda,
Estero de Punta,
Estero de San Antonio, Sonoma Co.,
Estero,
Esters Soldado Bay,
Estiro Soldado,
Estrero Soldado,
Estro Inclado Bay,
Estuary of River Mananjary,
Estuary of Saloum River,
Estuary,
Etowah River
Eureka,
Eureka, Meramec River,
Eureka, Shelter Cove,
Eureka, above Bald Hill Road bridge,
Eureka/Trinidad,
Europa Bay,
Evergaldes,
Everglades
Everglades City
Everglades City,
Everglades National Park,
Everglades Natl. Park,
Everglades Natl.Park,
Everglades Park,
Everglades,
Everglades, Fort Meyers,
Everglades,Hammock #8,
Evergreen, Conecuh Co.,
Ewa Beach,
Ewa,
Exeter
Exeter,
Exmouth,
FK station (unlabeled)
FK-053, Craig Key
FK-115 East Washerwoman Shoal
FK-358, American Shoals
Faaa Airport,
Fadime,
Fadiont,
Fafa Island,
Fairfax,
Fairfield Co.,
Fairport,
Faith Harbour
Fajardo,
Fajarro,
Falcon,
Fallows Bay,
Falmouth
Falmouth,
False Bay
False Bay Area,
False Bay or East London (?)
False Bay or East London (?),
False Bay,
False Bay.
Fan Corals,
Fang Lao,
Fann,
Far Fan Beach
Far Fan Beach,
Far Fan,
Far North of New Zealand,
Far Northland,
Far Rockaway,
Far out, reef edge,
Fara,
Farfan Beach,
Farfan,
Faripoo Valley,
Farmingdale, Long Island,
Faro do los Colorados,
Fat Deer Key
Fat Deer Key,
Fat Deer Key, Cocoa Plum Beach
Fat Deer Key, MM 54.5
Fatu Hiva Island,
Fauvmorts,
Fayette Co.,
Fayette County,
Felipe,
Fence Beach,
Fenton,
Fernandina Beach area
Fernandina Beach area,
Fernandina Beach,
Fernandina,
Fernando Doo Is.,Punta Linslager,
Fernando Poo Island,
Fernando Poo,
Fernao Velosa Beach,
Fernao Veloso Baia,
Ferry Dock,
Ferry dock,
Ficarazzi,
Fife,
Fiji Island
Fijian Hotel,
Finger Channel area S.of Key Biscayne,
Finger Channels S.of Key Biscayne,
Finger Channels area,
Finger Channels, S. of Key Biscayne,
Finger Channels, S.of Key Biscayne,
Finger Channels, South of Key Biscayne,
Finger Channels,South of Key Biscayne,
Finger Channels. S. of Key Biscayne,
Fire Id., Long Id.,
Fire Island
Fire Island Inlet,
Fire Island,
First Bight,
Firth of Shames,
Fish Hoek,
Fish Hook,
Fish trawlers,
Fisher's Reef,
Fishing village ofMarmel,
Fishmarket near Newburgh,
Fishoek,
Fitzroy Beach,
Fitzroy,
Fiu
Fiu,
Five Cays Beach,
Flager Beach,
Flamengo, Rio Samiria, Loreto,
Flamingo Bay,
Flamingo Bay, St.Thomas Bay,
Flamingo Beach Club,
Flamingo Beach,
Flamingo Shoals,
Flamingo,
Flat Rocks,
Flats at Pete's Place,
Flats, North 8 C.G.Sta.
Fletchers Lake
Flint River,
Floating Market,
Flores island,
Florida
Florida Bay just N of Upper Harbor Key (E island of Content Keys chain), 24 49'20N, 81 26'28W
Florida Bay side of Crawl Key
Florida Bay, 2 miles west of Key West,
Florida Bay, 24 43.86'N, 81 07.41'W to 24 43.60'N, 81 07.47'W
Florida Bay, 24 43.96'N, 81 07.61'W 
Florida Bay, 24 44.80'N, 81 04.70'W to 24 44.67'N, 81 04.71'W
Florida Bay, Blackwater Sound, 25 08.78'N, 80 25.31'W
Florida Bay, Cocoanut Key, 24 44.73'N, 81 14.00'W
Florida Bay, Cowpens Cut, 24 59.82'N, 80 33.60'W
Florida Bay, E of Bethel Bank, 24 44.80'N, 81 04.70'W
Florida Bay, E of Bethel Bank, 24 44.80'N, 81 04.70'W, 24 44.67'N, 81 04.71'W
Florida Bay, E. of Bethel Bank, 24 43.96'N, 81 07.61'W
Florida Bay, North Nest Key, off Key Largo, 25 09.06'N, 80 30.78'W
Florida Bay, just N of Upper Harbor Key (E island of Content Keys chain), 24 49'20 N, 81 26'28 W
Florida Bay, just N of Upper Harbor Key (E island of Content Keys chain), 24 49'20N, 81 26'28W
Florida Bay, just north of Upper Harbor Key (E island of Content Keys chain), 24 49'20N, 81 26'28W
Florida Cut,
Florida Keys
Florida Keys,
Florida Keys, Florida Bay,
Florida Keys, Greyhound Key,
Florida Keys, Monroe County,
Florida Keys, just north of Pigeon Key,
Florida Keys, off Boca Chica Key,
Florida Keys.
Florida Straits due S. of Dry Tortugas, 24 24.6'N, 82 53.1'W to 24 24.5'N, 82 54.2'W
Florida Straits, S of E Key, Dry Tortugas, 24 34.3'N, 82 46.9'W
Floriense Island,
Flotsashoe Bay,
Fognak Island,
Fondo Orsa,
Font de Castro
Foreaux Strait,
Forest Perimeter, St. Catherines Island,
Forest Perimeter, St.Catherines Island,
Formby,
Formentera,
Forrester Island,
Fort Amadar,
Fort Amador Causeway,
Fort Amador,
Fort Amador, 08¦56'N, 79¦33'W,
Fort Bend County
Fort Bowie, Cochise Co.,
Fort Bragg
Fort Bragg,
Fort Brass,
Fort Cabanas,
Fort Canaveral,
Fort Caswell, Yanpon,
Fort Clench,
Fort De Soto Park,
Fort George Island,
Fort Jefferson,
Fort Jefferson, Garden Key
Fort Kam,
Fort Kamehameha Reef,
Fort Kamehameha,
Fort Knobbe,
Fort Kobb Beach,
Fort Kobbe Beach,
Fort Kobbe,
Fort Lauderdale,
Fort Lauterdale
Fort Macon,
Fort Meyers Beach
Fort Meyers Beach,
Fort Meyers,
Fort Myers Beach,
Fort Myers beach,
Fort Myers,
Fort Pierce Beach,
Fort Pierce Flats,
Fort Pierce,
Fort Ross,
Fort Royal Hotel,
Fort Vila,
Fort Walton,
Fort Washington,
Fort de France,
Fossil Point,
Four Corners,
Foveaux Strait,
Foveaux Straits,
Fowl Meadow, Boston,
Fowlweather Bluff, Kitsap County,
Fox Island,
Fox Island, Narragansett Bay,
Foxton Beach,
Fraile Bay
Franklin County
Franklin County,
Fred Gannon R.B.St.Pk., Okaloosa Co.,
Fred Howard Park,
Frederick Sound,
Fredericksted Harbor
Frederikstad,
Frederiksted
Fredrikstad,
Freeport
Freeport,
Freetown,
French Beach,
French Cay,
French Frigate Shoals,
French Harbor,
French Island, Port Ross,
French Plaza Beach,
French Plaza,
French Reef,
French Reef, 25 02.15'N, 80 21.08'W
Frenchman's Bay,
Frenchmans Bay,
Fresh Water Rivers,
Friday Harbor,
Friday Harbor, San Juan Co.,
Friend Key Bank, 24 42.58'N, 81 16.77'W
Friend Key Bank, off Bahia Honda Key, 24 42.58'N, 81 16.77'W
Frierson Mill, Desota County
Ft. De Soto Beach,
Ft. De Soto Park,
Ft. George Inlet
Ft. George Inlet,
Ft. Kam Reef,
Ft. Kamehameha,
Ft. Lauderdale
Ft. Lauderdale Beach,
Ft. Lauderdale,
Ft. Mayport,
Ft. Meyers,
Ft. Myers
Ft. Myers Beach,
Ft. Myers,
Ft. Pierce
Ft. Pierce,
Ft. Taylor, Key West
Ft. Washington,
Ft.Amador Causeway,
Ft.De Soto Park,
Ft.Denaud
Ft.Kamehameha Reef,
Ft.Lauderdale,
Ft.Lauterdale,
Ft.Myers Beach,
Ft.Myers Causeway,
Ft.Pierce Beach,
Ft.Pierce Inlet,
Ft.Waimanalo,
Fuengirola,
Fuengirolo
Fuerteventura,
Fullers Bay
Fullers Bay,
Fulton Co.,
Fumba
Fumba,
Funchal,
Fungu Makayda Reef,
Fungu Yasin Reef,
Funka Bay,
Funka-bay,
Furna,
G. 2 Luminao Reef
Gadsden County,
Galapagos Rift
Galax, Grayson County
Galeta Point,
Galilee
Galle,
Galmael,
Galo,
Galvenston,
Galveston
Galveston Bay,
Galveston Island side,
Galveston Island,
Galveston,
Galvestone, Weast Beach,
Gamago,
Gamtoos,
Gapo Granitola,
Garda Banks Area
Garden Key,
Garden Key, Bellows Cruise
Garden Key, Dry Tortugas, 24 37' 46N, 82 52' 17W
Garden Key, Dry Tortugas, 24 37'46N, 82 52'17W
Garden Key, Dry Tortugas, 24 37'50N, 82 52'20W
Garden Key, Dry Tortugas, 24 37'50N, 82 52'24W
Gardenville,
Gardiner's Bay,
Gardiners Bays,
Gardner Lake, Colchester,
